marketBeat;assetId;buyQuote;sellQuote;reportedDate;pollTime;pollDate
10;MIRG.BA;3898.5;3898.5;2022-09-23 16:57:35;1664147045;2022-09-25 20:04:05
10;PAMP.BA;295;295;2022-09-23 16:59:24;1664147045;2022-09-25 20:04:05
10;SUPV.BA;113;113;2022-09-23 16:58:37;1664147045;2022-09-25 20:04:05
10;TECO2.BA;262.1;262.1;2022-09-23 16:59:35;1664147045;2022-09-25 20:04:05
10;TGNO4.BA;160.75;160.75;2022-09-23 16:59:44;1664147045;2022-09-25 20:04:05
10;TGSU2.BA;453.5;453.5;2022-09-23 16:59:59;1664147045;2022-09-25 20:04:05
10;TRAN.BA;94.1;94.1;2022-09-23 16:59:51;1664147045;2022-09-25 20:04:05
10;TXAR.BA;163.5;163.5;2022-09-23 16:59:03;1664147045;2022-09-25 20:04:05
10;VALO.BA;64.5;64.5;2022-09-23 16:59:32;1664147045;2022-09-25 20:04:05
10;YPFD.BA;1956;1956;2022-09-23 16:59:57;1664147045;2022-09-25 20:04:05
11;ALUA.BA;136;136;2022-09-23 16:59:54;1664152053;2022-09-25 21:27:33
11;BMA.BA;488.6;488.6;2022-09-23 16:59:21;1664152053;2022-09-25 21:27:33
11;BYMA.BA;191.5;191.5;2022-09-23 16:58:27;1664152053;2022-09-25 21:27:33
11;CEPU.BA;133.95;133.95;2022-09-23 16:58:09;1664152053;2022-09-25 21:27:33
11;COME.BA;14.75;14.75;2022-09-23 16:59:45;1664152053;2022-09-25 21:27:33
11;CRES.BA;171.75;171.75;2022-09-23 16:59:34;1664152053;2022-09-25 21:27:33
11;CVH.BA;743;743;2022-09-23 16:59:29;1664152053;2022-09-25 21:27:33
11;EDN.BA;94;94;2022-09-23 16:59:34;1664152053;2022-09-25 21:27:33
11;GGAL.BA;257.95;257.95;2022-09-23 16:59:29;1664152053;2022-09-25 21:27:33
11;LOMA.BA;380;380;2022-09-23 16:57:59;1664152053;2022-09-25 21:27:33
11;MIRG.BA;3898.5;3898.5;2022-09-23 16:57:35;1664152053;2022-09-25 21:27:33
11;PAMP.BA;295;295;2022-09-23 16:59:24;1664152053;2022-09-25 21:27:33
11;SUPV.BA;113;113;2022-09-23 16:58:37;1664152053;2022-09-25 21:27:33
11;TECO2.BA;262.1;262.1;2022-09-23 16:59:35;1664152053;2022-09-25 21:27:33
11;TGNO4.BA;160.75;160.75;2022-09-23 16:59:44;1664152053;2022-09-25 21:27:33
11;TGSU2.BA;453.5;453.5;2022-09-23 16:59:59;1664152053;2022-09-25 21:27:33
11;TXAR.BA;163.5;163.5;2022-09-23 16:59:03;1664152053;2022-09-25 21:27:33
11;VALO.BA;64.5;64.5;2022-09-23 16:59:32;1664152053;2022-09-25 21:27:33
11;YPFD.BA;1956;1956;2022-09-23 16:59:57;1664152053;2022-09-25 21:27:33
12;BBAR.BA;319.9;319.9;2022-09-23 16:59:51;1664155156;2022-09-25 22:19:16
12;BMA.BA;488.6;488.6;2022-09-23 16:59:21;1664155156;2022-09-25 22:19:16
12;BYMA.BA;191.5;191.5;2022-09-23 16:58:27;1664155156;2022-09-25 22:19:16
12;CEPU.BA;133.95;133.95;2022-09-23 16:58:09;1664155156;2022-09-25 22:19:16
12;COME.BA;14.75;14.75;2022-09-23 16:59:45;1664155156;2022-09-25 22:19:16
12;CRES.BA;171.75;171.75;2022-09-23 16:59:34;1664155156;2022-09-25 22:19:16
12;CVH.BA;743;743;2022-09-23 16:59:29;1664155156;2022-09-25 22:19:16
12;EDN.BA;94;94;2022-09-23 16:59:34;1664155156;2022-09-25 22:19:16
12;GGAL.BA;257.95;257.95;2022-09-23 16:59:29;1664155156;2022-09-25 22:19:16
12;LOMA.BA;380;380;2022-09-23 16:57:59;1664155156;2022-09-25 22:19:16
12;MIRG.BA;3898.5;3898.5;2022-09-23 16:57:35;1664155156;2022-09-25 22:19:16
12;PAMP.BA;295;295;2022-09-23 16:59:24;1664155156;2022-09-25 22:19:16
12;SUPV.BA;113;113;2022-09-23 16:58:37;1664155156;2022-09-25 22:19:16
12;TECO2.BA;262.1;262.1;2022-09-23 16:59:35;1664155156;2022-09-25 22:19:16
12;TGNO4.BA;160.75;160.75;2022-09-23 16:59:44;1664155156;2022-09-25 22:19:16
12;TGSU2.BA;453.5;453.5;2022-09-23 16:59:59;1664155156;2022-09-25 22:19:16
12;TRAN.BA;94.1;94.1;2022-09-23 16:59:51;1664155156;2022-09-25 22:19:16
12;TXAR.BA;163.5;163.5;2022-09-23 16:59:03;1664155156;2022-09-25 22:19:16
12;VALO.BA;64.5;64.5;2022-09-23 16:59:32;1664155156;2022-09-25 22:19:16
12;YPFD.BA;1956;1956;2022-09-23 16:59:57;1664155156;2022-09-25 22:19:16
13;ALUA.BA;136;136;2022-09-23 16:59:54;1664155174;2022-09-25 22:19:34
13;BMA.BA;488.6;488.6;2022-09-23 16:59:21;1664155174;2022-09-25 22:19:34
13;BYMA.BA;191.5;191.5;2022-09-23 16:58:27;1664155174;2022-09-25 22:19:34
13;CEPU.BA;133.95;133.95;2022-09-23 16:58:09;1664155174;2022-09-25 22:19:34
13;COME.BA;14.75;14.75;2022-09-23 16:59:45;1664155174;2022-09-25 22:19:34
13;CRES.BA;171.75;171.75;2022-09-23 16:59:34;1664155174;2022-09-25 22:19:34
13;CVH.BA;743;743;2022-09-23 16:59:29;1664155174;2022-09-25 22:19:34
13;EDN.BA;94;94;2022-09-23 16:59:34;1664155174;2022-09-25 22:19:34
13;GGAL.BA;257.95;257.95;2022-09-23 16:59:29;1664155174;2022-09-25 22:19:34
13;LOMA.BA;380;380;2022-09-23 16:57:59;1664155174;2022-09-25 22:19:34
13;MIRG.BA;3898.5;3898.5;2022-09-23 16:57:35;1664155174;2022-09-25 22:19:34
13;PAMP.BA;295;295;2022-09-23 16:59:24;1664155174;2022-09-25 22:19:34
13;SUPV.BA;113;113;2022-09-23 16:58:37;1664155174;2022-09-25 22:19:34
13;TECO2.BA;262.1;262.1;2022-09-23 16:59:35;1664155174;2022-09-25 22:19:34
13;TGNO4.BA;160.75;160.75;2022-09-23 16:59:44;1664155174;2022-09-25 22:19:34
13;TGSU2.BA;453.5;453.5;2022-09-23 16:59:59;1664155174;2022-09-25 22:19:34
13;TXAR.BA;163.5;163.5;2022-09-23 16:59:03;1664155174;2022-09-25 22:19:34
